zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b,lstat,Target
1.58446230164522,-0.7392903588686235,-0.27259856706992697,-1.2585620106789188,-0.7323207234757869,-1.2650638306725273,1.2619645996831932,-0.5293312651468145,-0.3755833475182615,0.032108583959583645,1.0912766496243123,-0.5453579971218223,20.9
-0.6001165811043874,-0.04768005992648626,-0.27259856706992697,-1.2240086904270238,0.19208845892975798,-2.203862928254086,0.9076275569343593,-0.5293312651468145,-0.6131546630307815,0.20237753202850473,-0.49539928075788453,-0.8406863197311618,24.2
-0.6001165811043874,-0.04768005992648626,-0.27259856706992697,-1.2240086904270238,-0.6002622688464225,-1.8162526947829123,0.9076275569343593,-0.5293312651468145,-0.6131546630307815,0.20237753202850473,-0.9706729660481458,-0.3898469480183534,21.7
-0.6001165811043874,-0.04768005992648626,-0.27259856706992697,-1.2240086904270238,-0.41955069935360906,-2.1611902420003792,0.9076275569343593,-0.5293312651468145,-0.6131546630307815,0.20237753202850473,0.23397897153917124,-1.0118911444322283,22.8
-0.6001165811043874,-0.04768005992648626,-0.27259856706992697,-1.2240086904270238,-0.10678067523143271,-2.2180871570053218,0.9076275569343593,-0.5293312651468145,-0.6131546630307815,0.20237753202850473,-0.9572570958082357,-0.723696356185433,23.4
-0.6001165811043874,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.05812756036798371,-2.22519927138094,0.5152731289849538,-0.2413621049618535,-0.06080135446417258,-0.0764433432713194,0.7779712104087374,-0.8321260784961084,24.1
-0.6001165811043874,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.03553861418138222,-0.838336968135455,0.6201375271983799,-0.2413621049618535,-0.06080135446417258,-0.0764433432713194,-0.5365975791719314,-0.523957394034189,21.4
-0.6001165811043874,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.04770189289724408,0.21069990226818106,0.4267277298209353,-0.2413621049618535,-0.06080135446417258,-0.0764433432713194,-1.1448106807168221,-0.09166521166399605,20.0
-0.6001165811043874,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.28922985596936995,-0.8098885106329836,0.44413275981401257,-0.2413621049618535,-0.06080135446417258,-0.0764433432713194,-0.20117466833300637,-0.334205379990507,20.8
-0.6001165811043874,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.12936962141803418,-0.5289599927960774,0.8137281437213613,-0.2413621049618535,-0.06080135446417258,-0.0764433432713194,-0.2558611586111558,-0.03887705738116735,21.2
-0.6001165811043874,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.7514344471721424,-1.1370457719114055,0.6201375271983799,-0.2413621049618535,-0.06080135446417258,-0.0764433432713194,0.9544380559935157,-0.5011300840740467,20.3
1.667759409600398,-0.9158406672483674,-0.27259856706992697,-1.1117103996083648,0.7307479449179523,-1.2472835447334825,0.9448854420259893,-0.5293312651468145,-0.7556974523382934,0.0878600125704466,1.0912766496243123,-1.0447054024999327,28.0
1.667759409600398,-0.9158406672483674,-0.27259856706992697,-1.1117103996083648,0.5430859304446453,0.0649015575680149,0.9448854420259893,-0.5293312651468145,-0.7556974523382934,0.0878600125704466,0.886651762879125,-0.7693509761057175,23.9
1.667759409600398,-0.9158406672483674,-0.27259856706992697,-1.1117103996083648,-0.00773683425941092,-1.2935122881749985,0.9448854420259893,-0.5293312651468145,-0.7556974523382934,0.0878600125704466,1.0912766496243123,-0.8406863197311618,24.8
1.667759409600398,-0.9158406672483674,-0.27259856706992697,-1.1117103996083648,-0.24231435235104318,-0.777883995942703,0.9448854420259893,-0.5293312651468145,-0.7556974523382934,0.0878600125704466,0.20127684285687605,-0.7279764768029597,22.9
-0.6001165811043874,-0.9698271251826692,-0.27259856706992697,-0.9130288081599681,0.14343534406630898,-0.7316552525011869,0.7279845273289071,-0.9095511891513748,-0.9576330705239353,-0.181144515322036,1.0912766496243123,-0.4269413267035847,23.9
-0.6001165811043874,-0.9698271251826692,-0.27259856706992697,-0.9130288081599681,0.5621996541410007,-0.44361462028866305,0.5937077521316676,-0.9095511891513748,-0.9576330705239353,-0.181144515322036,0.40983314751504935,-0.8677937503088305,26.6
-0.6001165811043874,-0.9698271251826692,-0.27259856706992697,-0.9130288081599681,-0.5064312616097705,-0.834780910947646,0.5893887744999496,-0.9095511891513748,-0.9576330705239353,-0.181144515322036,0.9433002459436548,0.03531169998929471,22.5
-0.6001165811043874,-0.9698271251826692,-0.27259856706992697,-0.9130288081599681,-0.3222444696267095,-0.41872221997400066,0.28115120367825425,-0.9095511891513748,-0.9576330705239353,-0.181144515322036,0.8127414607430486,-0.5952927376596333,22.2
-0.6001165811043874,-1.1274092186125233,-0.27259856706992697,-0.5674956056410178,1.2172790935524485,0.6303146504296354,0.10961052466970063,-1.4489334559333238,-0.8210295641042363,-0.5186919431567715,1.0912766496243123,-1.014744558177246,23.6
-0.6001165811043874,-1.1274092186125233,-0.27259856706992697,-0.5674956056410178,1.3423871032013193,-0.19469061714203756,0.10561498809265799,-1.4489334559333238,-0.8210295641042363,-0.5186919431567715,0.9544380559935157,-0.9862104207270682,28.7
-0.6001165811043874,-1.1274092186125233,-0.27259856706992697,-0.5674956056410178,0.19208845892975798,-0.08800890150776974,-0.0834634678608577,-1.4489334559333238,-0.8210295641042363,-0.5186919431567715,0.3941434407024881,-0.5425045833768043,22.6
-0.6001165811043874,-1.1274092186125233,-0.27259856706992697,-0.5674956056410178,0.17123712398828028,0.18936355914132763,-0.0835874870820763,-1.4489334559333238,-0.8210295641042363,-0.5186919431567715,0.5792310764076027,-0.6295337025998466,22.0
1.6770497350212408,0.5695164726737753,-0.27259856706992697,-0.7834538572153615,0.23552874005783872,-0.5325160499838865,0.23978356352714297,-0.5293312651468145,-0.8210295641042363,-0.331192675058472,0.7915276901481896,-0.635240530089882,22.9
1.6770497350212408,0.5695164726737753,-0.27259856706992697,-0.7834538572153615,-0.16585945756562134,-1.4108621753726938,0.23978356352714297,-0.5293312651468145,-0.8210295641042363,-0.331192675058472,0.9977770987092707,-0.9134483702291151,25.0
1.6770497350212408,0.5695164726737753,-0.27259856706992697,-0.7834538572153615,-0.09983023025094065,0.31026950352683114,0.2134765589396841,-0.5293312651468145,-0.8210295641042363,-0.331192675058472,1.0912766496243123,-0.28855076007022257,20.6
-0.6001165811043874,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,0.5535115979153848,-0.3831616480959113,0.14986614896477984,-1.4489334559333238,-0.7853938667773583,-0.426697517895871,-1.4800680266877022,-0.850673267838724,28.4
-0.6001165811043874,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,-0.24926479733153523,0.036453100065543004,0.14986614896477984,-1.4489334559333238,-0.7853938667773583,-0.426697517895871,0.3489385346434703,-0.18154774463205603,21.4
-0.6001165811043874,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,2.4744408293990894,0.2640407600853151,0.14986614896477984,-1.4489334559333238,-0.7853938667773583,-0.426697517895871,1.0912766496243123,-1.1987897447308922,38.7
-0.6001165811043874,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,2.4744408293990894,-1.1263776003479788,0.14986614896477984,-1.4489334559333238,-0.7853938667773583,-0.426697517895871,0.5764331160312967,-1.2900989845714612,43.8
-0.6001165811043874,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,1.9279620928078403,-0.21602696026889123,0.14986614896477984,-1.4489334559333238,-0.7853938667773583,-0.426697517895871,1.0912766496243123,-0.9163017839741328,33.2
-0.6001165811043874,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,0.7307479449179523,0.40272699040986376,-0.290063536472466,-0.2413621049618535,-0.14395131489355456,1.3523851689348103,0.7540262179983684,-0.45547546415376233,27.5
-0.6001165811043874,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,0.8245789521546042,0.09690607225829502,-0.23635266197876484,-0.2413621049618535,-0.14395131489355456,1.3523851689348103,0.8788669160220772,-0.7051491668428176,26.5
-0.6001165811043874,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,0.17123712398828028,0.5983101357393552,-0.3345354118217508,-0.2413621049618535,-0.14395131489355456,1.3523851689348103,-1.4800680266877022,-0.28284393258018686,18.6
-0.6001165811043874,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.29444268970473975,0.6694312794955339,-0.3345354118217508,-0.2413621049618535,-0.14395131489355456,1.3523851689348103,0.7111284917119102,0.11806069859481017,19.3
-0.6001165811043874,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.24231435235104318,0.7618887663785661,-0.5569068874500309,-0.2413621049618535,-0.14395131489355456,1.3523851689348103,0.4615074949739383,-0.040303764253676204,20.1
-0.6001165811043874,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.7913995058099755,1.000144597961765,-0.8275648147079051,-0.2413621049618535,-0.14395131489355456,1.3523851689348103,0.6501328759428721,0.5503528809650028,19.5
-0.6001165811043874,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.8174636744868231,0.8294538529469361,-0.7336242646961858,-0.2413621049618535,-0.14395131489355456,1.3523851689348103,0.8928941392808089,0.8628016860444492,19.5
-0.6001165811043874,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.3118188021559714,0.5911980213637372,-0.8132905882970004,-0.2413621049618535,-0.14395131489355456,1.3523851689348103,-0.12741433961579374,0.21079664530788786,20.4
-0.6001165811043874,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,0.2911322999017813,1.0143688267130002,-0.5473648527289937,-0.2413621049618535,-0.14395131489355456,1.3523851689348103,0.8264602550269469,-0.048864005488729594,19.8
-0.6001165811043874,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.134582455153404,0.8045614526322734,-0.459692801255781,-0.2413621049618535,-0.14395131489355456,1.3523851689348103,0.273339758451343,0.4190958486941855,19.4
-0.6001165811043874,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.19366123748759262,-0.5040675924814151,-0.290063536472466,-0.2413621049618535,-0.14395131489355456,1.3523851689348103,0.5708459093814909,0.05528559620441921,21.7
-0.6001165811043874,-0.16440753654119306,-0.27259856706992697,-0.06647246198853923,0.7098966099764731,0.4631799626026153,-0.36126963826904945,-0.012735373335186206,0.14113426372146937,-0.5186919431567715,0.8804222765136249,-0.34989915558810464,22.8
-0.6001165811043874,-0.16440753654119306,-0.27259856706992697,-0.06647246198853923,-0.6836676086123363,0.8650144248250254,-0.6120392820372224,-0.012735373335186206,0.14113426372146937,-0.5186919431567715,0.782483021441358,0.513258502279772,18.8
-0.6001165811043874,-0.16440753654119306,-0.27259856706992697,-0.06647246198853923,-0.3726351957352838,0.9539158545202489,-0.4574801878380191,-0.012735373335186206,0.14113426372146937,-0.5186919431567715,1.0912766496243123,0.6388087070605539,18.7
-0.6001165811043874,-0.16440753654119306,-0.27259856706992697,-0.06647246198853923,-0.09114217402532482,0.555637449485648,-0.6939388558456163,-0.012735373335186206,0.14113426372146937,-0.5186919431567715,-0.016217026142129772,-0.30852465628534703,18.5
-0.6001165811043874,-0.16440753654119306,-0.27259856706992697,-0.06647246198853923,-0.6576034399354889,0.6978797369980053,-0.5233626076273511,-0.012735373335186206,0.14113426372146937,-0.5186919431567715,-1.4800680266877022,0.44905669301687196,18.3
